Book,Chapter,Verse,Text
Romans,8,28,而且，我們持續知道每一件事都總是互相協作，為了那些愛   神的人之益處，就是那些正是按祂旨意被召的人。
Romans,8,29,因為祂預先知道了的人，且祂預先命定了的人和祂兒子的形象有一樣之樣式，使祂在許多弟兄們中那作首生的；
Romans,8,30,而且，祂預先知道了的人，祂又呼召了他們；祂又呼召了的人，祂又稱了他們為義；再者，祂所稱了為義的人，祂又使他們得榮耀。
Romans,8,31,那麼，我們對這一切將該怎麼說呢（動詞第二未來式：強調邏輯的必然結果）？   神若這樣為我們著想，誰能反對我們呢？
Romans,8,32,祂既然沒有憐惜了自己的兒子；反而為我們每一位把祂交出來了，難道祂將來不也把所有與祂一同白白的賜給我們麼？
Romans,8,33,誰將會能控告蒙   神揀選的眾位呢？  有    神持續稱他們為義。
Romans,8,34,誰將會作那位定罪的呢？因基督耶穌已經替他們死了，倒應該說，他已被復活起來了，也正在   神的右邊，且慣常替我們祈求。
Romans,8,35,誰將會能使我們與基督的愛隔絕呢？患難ⓐ或困苦？ⓑ或逼迫ⓒ或飢餓？ⓓ或赤身露體ⓔ或危險ⓕ或刀劍（寫作技巧：連續六個「或」字、二二三排列方式）？
Romans,8,36,因為如已被寫下的：『因為你，我們終日持續面對被殺害，我們被看為如待宰的眾羊兒。（詩44:22）』
Romans,8,37,然而，靠著愛我們的那一位，在所有這些事上，我們持續大獲全勝。
Romans,8,38,因為的確我已被說服了：①也不是死②也不是生；③也不是天使④也不是掌權的；⑤也不是現在的⑥也不是將來的，⑦也不是權能者；39⑧也不是高處⑨也不是深淵，⑩也不是（寫作技巧：連續用了10次「也不是」）其他不同的受造物；都將不能叫我們與　神的愛隔絕，這愛是在我們的主基督耶穌裡。
Romans,9,1,我在基督裡正在說真實話，此刻正沒有說謊，我的良心在聖靈裡持續為我作見證（不是「他和他的良心一同作見證」）；
Romans,9,2,我的憂愁現正是極大的，我心裡的傷痛也是不止息的。
Romans,9,3,為了救我那些弟兄們，按肉體我那些骨肉之親，就算我自己會受咒詛，與基督隔絕，我會祈求（此譯法因不完美時態、相似的10:1a及這字其他4次一樣的意思， #呼應10:1a）。
Romans,9,4,他們正是以色列人：嗣子的名分和榮耀及諸約與律法和敬拜的禮儀以及眾應許，都是他們的。
Romans,9,5,那些祖先們是他們的；按肉身、基督也是從他們出來的。祂是至尊、統管萬有，永受稱頌的    神。阿們！（v.1-5是羅9-11章大段的引言）
Romans,9,6,但當然，不是    神的話已落空，因為不是每一位屬於以色列的（指成員，因「原文結構、以色列民整體及與亞伯拉罕關係等因素」較可能的意思）都真是以色列人，
Romans,9,7,也不因所有是亞伯拉罕的兒女們的，他們現正是他的後裔；反而惟有『藉著以撒生的，才將必會被稱為你的後裔。（創21:12）』
Romans,9,8,這就正是，那些肉身的兒女們不是   神的兒女們；反而，那些應許的兒女們才算為後裔。
Romans,9,9,因為這是一句應許的話：『依那特定的日子我將會來，而且撒拉她將會有一個兒子。（創18:10）』
Romans,9,10,不但如此；反而利百加也是這樣從一個人，就是從我們的祖宗以撒懷了孕，
Romans,9,11,因為當時雙胎尚未被生出，自然也沒有行善或作惡（為要堅定   神按祂那揀選的旨意。
Romans,9,12不是出於行為；反而是由於選召的那一位），因為她被告訴了   神的話：『那位大的將來會服侍那位小的。（創25:23）』
Romans,9,13,如已被寫下的：『我曾愛過雅各；卻多於我曾愛過以掃（閃族慣用語法）。（瑪1:2-3）』
Romans,9,14,這樣看來，我們將會說甚麼呢？難道    神有甚麼不公義嗎？絕對沒有！
Romans,9,15,因為祂正在對摩西說：『我將會憐憫誰，就讓我憐憫誰；而且，我將會體恤誰，就讓我體恤誰。（出33:19）』
Romans,9,16,由此可見，既不是出於人的意願，也不是由於人的努力；反而是在於那位憐憫人的   神。
Romans,9,17,因為經卷也正在對法老說：『我把你興起了，正是為此，要藉著你讓我的能力彰顯出來，並讓我的名被傳遍了全地。（出9:16）』
Romans,9,18,由此可見，祂持續願意憐憫誰，祂就一直憐憫誰，而且，祂持續願意叫誰剛硬，祂就一直使誰剛硬。
Romans,9,19,這樣，你將會對我說：「那麼，為甚麼祂仍然繼續責怪人呢？因為有誰持續違抗祂的旨意呢？」
Romans,9,20,噢！人哪！（感嘆詞及呼格名詞）相反地，你這位正在向   神頂嘴的到底是誰？被塑造之物難道將會對已塑造它的說：「你為甚麼把我造成這個樣子？」
Romans,9,21,或者，難道陶匠沒有權隨意用同一團黏土造成器皿，一個用於尊貴的；但另一個作為卑賤的用途嗎？
Romans,9,22,但若　神自己有意要顯明祂的憤怒，並彰顯出祂的大能，就在許多的堅忍中承受了對惹祂憤怒的對象、已被預備好遭毀滅的眾器皿。
Romans,9,23,而且，為要使祂那榮耀之豐盛，彰顯在那些事先預備好進入榮耀蒙憐憫的眾器皿上，這又有甚麼不可呢（這是v.22-23連串反問句的「最後一個不完整條件句的翻譯補語」）？
Romans,9,24,這些器皿甚至包括我們這些不單從猶太人中；反而也從眾外族人中祂所呼召出來的人。
Romans,9,25,正是祂在何西阿書上所正在說的：「我將必會稱那不是我的子民為『我的子民』，和那不是已蒙愛的為『已蒙愛的，（何2:23）』
Romans,9,26,而且，從前在甚麼地方我曾對他們說過：『你們不是我的子民』，將來他們就在那裡被稱為『永活　神的兒子們。（何1:10）』
Romans,9,27,但是以賽亞為了以色列人，他正在喊著說：『以色列那些子孫的數目雖如海沙，將必會蒙拯救的卻只有那剩下的餘數，
Romans,9,28,因為主將在那地上迅速地及徹底地成就審判的話。（賽10:22-23）』
Romans,9,29,又如以賽亞已說過：『若非萬軍之主給我們存留了後裔，我們早就被變成了如所多瑪，又被變成了像蛾摩拉的樣子了。（賽1:9）』
Romans,9,30,那麼，我們將該怎麼說呢？那些不是持續追求義（「義」這字指在神面前有義者的地位，即與神有正當的關係）的眾外族人卻得了義，就是因信而得的義。
Romans,9,31,但以色列人持續追求「義的律法」，卻達不到律法的要求。
Romans,9,32,因為甚麼呢？因為不是出於信心；反而如（他們認為）出於行為。他們就絆倒了在那絆腳石上，
Romans,9,33,如已被寫下的：『看哪！我在錫安放著一塊絆腳的石頭、絆倒人的磐石；那信靠祂的人，將必不會蒙羞。（賽28:16）』
Romans,10,1,弟兄們啊！我心裡所切望並替以色列人向   神代求的（#呼應9:3e），就是為了他們能進入救恩。
Romans,10,2,因為我正在為他們作見證，他們對   神正是有熱心；但不是按著真認識；
Romans,10,3,因為他們正是不理解   神的義，且他們正企圖要建立出自己的義來，就沒有降服過   神的義。
Romans,10,4,因為基督就是律法的終結，為了每一個持續相信的都能進入義。
Romans,10,5,因為論到出於律法的義，摩西正這樣寫著：『那已遵行了這些事的人，他將必會因此而活。（利18:5）』
Romans,10,6,但是那出於信心的義卻正在這樣說：「你心裡不要這樣說（表示禁止某項行為的開始）：『誰將會升到天上去呢？（申30 :12）』（這就正在說：把基督領下來。）
Romans,10,7,或是說：『誰將會下到陰間（表示詩71所說的「地的深處」、死人居住之地）去呢？』（這就正在說：把基督從眾死人中領上來）。」
Romans,10,8,然而這義到底正在說甚麼？『這話正是與你相近，在你口裡，也在你心裡。（申30 :14）』這話就正是我們正在宣講信心之道的信息。
Romans,10,9,你若曾以你的口宣認耶穌為主，且你用你的心相信了   神曾使他從眾死人中復活，你將必蒙拯救，
Romans,10,10,因為「耶穌被復活了」慣常被人用心相信而進入義，且「耶穌是主」持續被人用口宣認而進入救恩。
Romans,10,11,因為那經卷正在說：『每一位（主格形容詞）持續信靠祂的人，他將不致失望。（賽28:16）』
Romans,10,12,因為沒有持續區分猶太人以及希臘人，因為同一位主是所有人的主；祂恆常慷慨豐富地賜給所有那些自己不住求告祂的人，
Romans,10,13,確實是：『每一位曾自己求告主名的人，他將必蒙拯救。（珥2:32）』
Romans,10,14,那麼，他們未曾相信祂，他們怎麼讓自己能呼求祂呢？他們未曾聽見祂，他們怎麼讓自己能相信祂呢？除非有傳道的，他們怎麼能聽得見呢？
Romans,10,15,但若非他們曾蒙受差遣，他們怎麼能傳揚出來呢？如已被寫下的：『那些傳美事好消息者的腳蹤，是何等佳美。（賽52:7）』
Romans,10,16,然而並不是所有的人都服從了福音，因為以賽亞正在說：『主啊，有誰相信了我們那個報導呢？（賽53:1）』
Romans,10,17,由此可見（從上文推理而得的結論），信是從聽而來的，而所聽的道是藉著基督的信息被宣講而來的。
Romans,10,18,但我現正要問，難道他們沒有聽過嗎？他們實在已聽見過，『他們的聲音傳遍了全地，而且他們的言語達到地極。（詩19:4）』
Romans,10,19,但我正要問，以色列人真的不曾明白嗎（雙重否定過去式）？首先，摩西正在說：『我自己將必會激起你們對不成國的生嫉憤，我將必會激動你們向蒙昧的民起憤怒。（申32:21）』
Romans,10,20,又有以賽亞正在放膽說：『我被那些沒有持續尋找我的人尋見了；我向那些沒有不住問及我的人成了顯明的。（賽65:1）』
Romans,10,21,然而，關於以色列人，祂正在說：『我整天向不順從的及違抗的子民伸開了我的手。（賽65:2）』
Romans,11,1,那麼，我要說，難道   神自己棄絕了祂的子民嗎？絕對沒有！因為我正也稱自己為一個以色列人，出於亞伯拉罕的一個後裔，屬乎便雅憫支派的。
Romans,11,2,神自己沒有丟棄過祂那預先知道過的子民。難道你們不知道在經卷上論到以利亞是怎樣說的嗎？他正在如何向   神控訴以色列人的呢？
Romans,11,3,『主啊！他們殺了你那些先知們（強調只剩下他一個先知），他們拆毀了你那些眾祭壇，而且只有我一個人被留下，他們還不斷尋索我的性命。（王上19:10）』
Romans,11,4,反而，　神對他那句回答是怎樣說的呢（是權威的反駁，非「神諭」）？『我為自己留下了七千人，他們是未曾向巴力屈過膝的。（王上19:18）』
